molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL5182901,active,6.096910013008056,Cc1ccc(NC(=O)C2CCNCC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,415.5370000000001,4.577320000000003,3.0,3.0
CHEMBL5593684,active,8.397940008672037,Cc1ccc(NC(=O)[C@H]2CCCCN2)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C)c2)cc(-c2cccs2)c1,527.6940000000002,5.695620000000005,3.0,6.0
CHEMBL290904,active,6.4089353929735005,Cc1ccc(NC2=CC(=O)c3sc(C)nc3C2=O)cc1,284.34000000000003,3.134940000000001,1.0,5.0
CHEMBL5532019,inactive,3.6989700043360187,Cc1ccc(NC2CCC(C#N)CC2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,436.55900000000014,6.844300000000007,1.0,5.0
CHEMBL5557815,inactive,4.6439741428068775,Cc1ccc(NC2CCC(C(=O)O)CC2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,455.55800000000016,6.405320000000006,2.0,5.0
CHEMBL5556449,inactive,4.454692883534176,Cc1ccc(NC2CCCC(C(=O)O)C2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,455.55800000000016,6.405320000000006,2.0,5.0
CHEMBL5542925,inactive,3.9974020192800914,Cc1ccc(NC2CCCCC2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,411.5490000000001,7.094620000000007,1.0,4.0
CHEMBL5180299,active,6.154901959985743,Cc1ccc(NC2CCN(C)CC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,401.5540000000001,5.145320000000004,2.0,3.0
CHEMBL5073830,active,6.221848749616356,Cc1ccc(NC2CCNCC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,387.5270000000001,4.803120000000003,3.0,3.0
CHEMBL5584015,active,6.036212172654444,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2cc(C)c(CN3CCCC3)s2)c1,488.70100000000036,5.502440000000005,3.0,5.0
CHEMBL5583811,active,6.187086643357144,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2cc(C)c(CNC3CCCC3)s2)c1,502.72800000000035,5.938840000000005,4.0,5.0
CHEMBL5594376,active,6.481486060122113,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2cc(C)c(CN[C@H]3CC[C@@H](O)C3)s2)c1,518.7270000000003,4.909640000000005,5.0,6.0
CHEMBL5591014,active,6.086186147616283,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2cc3sccc3s2)c1,447.62900000000013,5.8129200000000045,3.0,5.0
CHEMBL5179681,active,6.086186147616283,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(C(=O)NCC3CCO3)s2)c1,504.6560000000003,4.116920000000003,4.0,6.0
CHEMBL5201060,active,6.013228265733755,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(C(=O)O)s2)c1,435.54900000000015,4.296420000000003,4.0,5.0
CHEMBL5083635,active,6.251811972993799,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN3CCCC3)s2)c1,474.6740000000003,5.194020000000005,3.0,5.0
CHEMBL5185454,active,6.1938200260161125,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN3CC[C@@H](O)C3)s2)c1,490.6730000000003,4.164820000000003,4.0,6.0
CHEMBL5183676,active,6.154901959985743,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN3CC[C@H](O)C3)s2)c1,490.6730000000003,4.164820000000003,4.0,6.0
CHEMBL5594581,active,6.102372908709558,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC(=O)C3CC3)s2)c1,488.65700000000027,4.624420000000003,4.0,5.0
CHEMBL5589924,active,6.017728766960431,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC(=O)C3CCC(N)C3)s2)c1,531.7260000000003,4.341820000000003,5.0,6.0
CHEMBL5591371,active,6.42021640338319,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC(=O)C3CCCC3)s2)c1,516.7110000000004,5.404620000000005,4.0,5.0
CHEMBL5591703,active,6.161150909262744,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC(=O)C3CCCO3)s2)c1,518.6830000000003,4.393420000000003,4.0,6.0
CHEMBL5592435,active,6.086186147616283,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC(=O)C3CCOCC3)s2)c1,532.7100000000004,4.641020000000004,4.0,6.0
CHEMBL5592166,active,6.259637310505756,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC(=O)[C@@H]3CCCN3)s2)c1,517.6990000000003,3.966420000000002,5.0,6.0
CHEMBL5179021,active,6.769551078621726,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC3CCC(O)C3)s2)c1,504.7000000000003,4.601220000000005,5.0,6.0
CHEMBL5078524,active,6.4089353929735005,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC3CCCC3)s2)c1,488.7010000000003,5.630420000000005,4.0,5.0
CHEMBL5175433,active,6.1938200260161125,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC3CCNC3=O)s2)c1,503.67200000000025,3.5763200000000017,5.0,6.0
CHEMBL5171009,active,6.119186407719209,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC[C@H]3CCCO3)s2)c1,504.70000000000033,4.866820000000004,4.0,6.0
CHEMBL5183892,active,6.481486060122113,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@@H]3CCOC3)s2)c1,490.6730000000003,4.476720000000004,4.0,6.0
CHEMBL5207904,active,6.366531544420414,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@@H]3CC[C@@H](O)C3)s2)c1,504.7000000000003,4.601220000000005,5.0,6.0
CHEMBL5085054,active,6.6777807052660805,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@@H]3CC[C@H](O)C3)s2)c1,504.7000000000003,4.601220000000005,5.0,6.0
CHEMBL5199419,active,6.2076083105017466,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CCOC3)s2)c1,490.6730000000003,4.476720000000004,4.0,6.0
CHEMBL5590755,active,6.494850021680094,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@@H](C(=O)O)C3)s2)c1,532.7100000000003,4.941120000000004,5.0,6.0
CHEMBL5594403,active,6.2076083105017466,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@@H](C(=O)OC[C@H]4O[C@@H](n5ccc(NO)nc5=O)[C@H](O)[C@@H]4O)C3)s2)c1,773.9130000000004,3.076920000000001,8.0,15.0
CHEMBL5079592,active,6.94692155651658,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@@H](O)C3)s2)c1,504.7000000000003,4.601220000000005,5.0,6.0
CHEMBL5593811,active,6.251811972993799,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@@H](OC(=O)[C@@H](N)C(C)C)C3)s2)c1,603.8330000000002,5.135420000000004,5.0,8.0
CHEMBL5594740,active,6.301029995663981,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@@H](OC(=O)[C@@H](NC(=O)[C@@H](N)C(C)C)C(C)C)C3)s2)c1,702.966,5.276220000000004,6.0,9.0
CHEMBL5208693,active,6.6020599913279625,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@H](O)C3)s2)c1,504.7000000000003,4.601220000000005,5.0,6.0
CHEMBL5071508,active,6.229147988357855,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2cccs2)c1,391.5400000000001,4.598220000000003,3.0,4.0
CHEMBL5590311,active,6.017728766960431,Cc1ccc(NC2CNC2)cc1CN(C)[C@H](C)c1cccc2ccccc12,359.51700000000005,4.7249200000000044,2.0,3.0
CHEMBL5556028,inactive,3.6989700043360187,Cc1ccc(NCC(C)(C)C)cc1-c1noc(C(C)c2cccc3ccccc23)n1,399.5380000000001,6.808020000000006,1.0,4.0
CHEMBL5556108,inactive,3.6989700043360187,Cc1ccc(NCc2ccc(C#N)cc2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,444.5380000000002,6.833800000000005,1.0,5.0
CHEMBL5558077,inactive,4.950781977329818,Cc1ccc(NCc2ccc(C(=O)O)cc2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,463.5370000000002,6.660320000000006,2.0,5.0
CHEMBL5556950,inactive,4.841637507904751,Cc1ccc(NCc2ccc(C(=O)O)o2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,453.49800000000016,6.253320000000005,2.0,6.0
CHEMBL5556174,inactive,4.982966660701219,Cc1ccc(NCc2ccc(C(=O)O)s2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,469.5660000000002,6.7218200000000055,2.0,6.0
CHEMBL5559525,inactive,3.7532552902761585,Cc1ccc(NCc2ccc(O)cc2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,435.52700000000016,6.667720000000005,2.0,5.0
CHEMBL5556150,inactive,4.22767829327708,Cc1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,497.62000000000023,6.365620000000006,1.0,6.0
CHEMBL5523587,inactive,4.954677021213342,Cc1ccc(NCc2cccc(C(=O)O)c2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,463.5370000000002,6.660320000000006,2.0,5.0
CHEMBL5542225,inactive,4.97061622231479,Cc1ccc(Nc2ccc(C(=O)O)cc2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,449.51000000000016,6.791820000000005,2.0,5.0
CHEMBL5200707,active,6.060480747381382,Cc1ccc(O)cc1CN(C)[C@H](C)c1cccc2ccccc12,305.42100000000005,5.046820000000004,1.0,2.0
CHEMBL5590148,active,6.1249387366083,Cc1ccc(OC2CCNCC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC3CCCC3)s2)c1,517.7390000000004,6.377520000000007,3.0,5.0
CHEMBL5593630,active,6.0915149811213505,Cc1ccc(OC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN3CCCC3)s2)c1,475.6580000000003,5.160920000000005,2.0,5.0
CHEMBL5589927,active,6.017728766960431,Cc1ccc(OC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC3CCCC3)s2)c1,489.6850000000003,5.597320000000005,3.0,5.0
CHEMBL5583676,active,6.443697499232712,Cc1ccc(OC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@@H](C(=O)O)C3)s2)c1,533.6940000000003,4.908020000000004,4.0,6.0
CHEMBL5583933,active,6.327902142064283,Cc1ccc(OC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@@H](C(=O)OC[C@H]4O[C@@H](n5ccc(N)nc5=O)[C@H](O)[C@@H]4O)C3)s2)c1,758.8980000000001,2.8249200000000005,6.0,14.0
CHEMBL5591153,active,6.366531544420414,Cc1ccc(OC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@@H](O)C3)s2)c1,505.68400000000025,4.568120000000005,4.0,6.0
CHEMBL5574283,active,6.00436480540245,Cc1ccc(OCC(=O)NC(=N)N)cc1C(=O)N[C@H](C)c1cccc2ccccc12,404.47000000000014,3.0276900000000007,4.0,4.0
CHEMBL5575765,active,6.050609993355087,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(C#N)cc2)c1,399.49400000000014,4.362200000000002,2.0,4.0
CHEMBL5574762,active,6.229147988357855,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(C#N)s2)c1,405.52300000000014,4.423700000000003,2.0,5.0
CHEMBL5595950,active,6.2441251443275085,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN3CCCC3)s2)c1,463.64700000000033,5.147820000000005,2.0,5.0
CHEMBL5595683,active,6.026872146400302,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC3CC3)s2)c1,449.62000000000023,4.804020000000004,3.0,5.0
CHEMBL5591637,active,6.585026652029182,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC3CCCC3)s2)c1,477.6740000000003,5.584220000000005,3.0,5.0
CHEMBL5568838,active,6.161150909262744,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(O)cc2)c1,390.4830000000001,4.196120000000002,3.0,4.0
CHEMBL5566385,active,6.013228265733755,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccc3c(c2)OCCO3)c1,432.52000000000027,4.261720000000003,2.0,5.0
CHEMBL5592625,active,6.301029995663981,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2cccs2)c1,380.5130000000001,4.552020000000003,2.0,4.0
CHEMBL5574064,active,6.200659450546418,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccoc2)c1,364.4450000000001,4.083520000000003,2.0,4.0
CHEMBL5575776,active,6.275724130399211,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccsc2)c1,380.5130000000001,4.552020000000002,2.0,4.0
CHEMBL5594529,inactive,4.698970004336019,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2cnc(N(C)C)nc2)c1,419.52900000000017,3.3465200000000017,2.0,6.0
CHEMBL5542794,active,6.017728766960431,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2cnn(C)c2)c1,378.4760000000001,3.224020000000002,2.0,5.0
CHEMBL5568674,active,6.161150909262744,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc2ccccc12,348.4460000000001,3.976720000000002,2.0,3.0
CHEMBL5566727,active,6.008773924307505,Cc1ccc(OCCNC(=N)N)cc1C(=O)N[C@H](C)c1cccc2ccccc12,390.48700000000014,3.5010900000000014,4.0,3.0
CHEMBL403183,active,6.086186147616283,Cc1ccc(S(=O)(=O)/C=C/C#N)cc1,207.25400000000002,1.806,0.0,3.0
CHEMBL5178977,inactive,4.698970004336019,Cc1ccc(S(=O)(=O)CNC(=O)C(c2cccnc2)N(C(=O)c2ccco2)c2ccc(C(C)(C)C)cc2)cc1,545.6610000000003,5.216220000000005,1.0,6.0
CHEMBL5431675,active,7.59176003468815,Cc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4ccccc4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1Cl,568.0550000000002,2.3150199999999996,3.0,9.0
CHEMBL5412104,active,8.022276394711152,Cc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4ccccc4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],578.6070000000002,1.56982,3.0,11.0
CHEMBL5400638,active,8.684029654543082,Cc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4cnc5ccccc5c4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1Cl,619.1030000000003,2.86322,3.0,10.0
CHEMBL5427101,active,8.67778070526608,Cc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4cnc5ccccc5c4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],629.6550000000003,2.1180199999999996,3.0,12.0
CHEMBL5410336,inactive,4.309803919971486,Cc1ccc(S(=O)(=O)NCCS(=O)(=O)C[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,512.5700000000002,-1.270579999999997,4.0,12.0
CHEMBL5170481,active,6.46344155742847,Cc1ccc(S(=O)(=O)NC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1Cl,454.8960000000002,-0.03197999999999901,4.0,10.0
CHEMBL5180746,active,6.465973893943865,Cc1ccc(S(=O)(=O)NC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],465.4480000000002,-0.7771799999999982,4.0,12.0
CHEMBL5441984,inactive,4.9477679097476654,Cc1ccc([C@@H](Nc2ncnc3[nH]ccc23)C(C)C)cc1S(C)(=O)=O,358.46700000000016,3.479020000000002,2.0,5.0
CHEMBL5592779,inactive,4.698970004336019,Cc1ccc([N+](=O)[O-])cc1CN(C)[C@H](C)c1cccc2ccccc12,334.41900000000004,5.249420000000004,0.0,3.0
CHEMBL5441487,inactive,4.002176919254275,Cc1ccc2c(NC(=O)c3ccc(NC(=O)NC4CC4)cc3)c(C(=O)O)sc2n1,410.45500000000015,3.839120000000002,4.0,5.0
CHEMBL5441500,inactive,4.002176919254275,Cc1ccc2c(c1)C[C@@H](C(=O)N(C)CC[C@@H](Nc1ncnc3[nH]ccc13)C(C)C)S2,423.58600000000007,4.268320000000003,2.0,5.0
CHEMBL5194113,inactive,4.489454989793388,Cc1ccc2c(c1)nc(SC(Cc1ccccc1)C(=O)N1CCNC1=O)n2Cc1ccccc1,470.5980000000003,4.648220000000004,1.0,5.0
CHEMBL5182801,inactive,4.437707135543525,Cc1ccc2c(c1)nc(SC(Cc1ccccc1)C(=O)N1CCOC1=O)n2Cc1ccccc1,471.58200000000033,5.075220000000005,0.0,6.0
CHEMBL5441618,inactive,4.002176919254275,Cc1ccc2snc(C(=O)N(C)CC[C@@H](Nc3ncnc4[nH]ccc34)C(C)C)c2c1,422.5580000000001,4.474820000000003,2.0,6.0
CHEMBL5441712,inactive,4.002176919254275,Cc1cccc(C)c1-n1nnnc1CSc1ncnc2[nH]cnc12,338.40000000000003,2.2377399999999996,1.0,8.0
CHEMBL5189716,inactive,4.698970004336019,Cc1cccc(C)c1NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,481.5960000000003,6.615740000000007,1.0,4.0
CHEMBL729,inactive,4.698970004336019,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,628.8139999999999,4.328140000000003,4.0,5.0
CHEMBL5188282,inactive,4.223298816011589,Cc1cccc(COc2cccc(C(=O)Nc3ccc4c(c3)B(O)OC4)c2)c1,373.21700000000016,3.0440200000000006,2.0,4.0
CHEMBL5441470,inactive,4.639028116274064,Cc1cccc(Cl)c1-n1sc(=O)n(CC2CC2)c1=O,296.77900000000005,2.4325200000000002,0.0,5.0
CHEMBL5560897,active,6.958607314841775,Cc1cccc(OCc2cc(Cl)cc(-c3cc(-c4c[nH]c(=O)[nH]c4=O)cn(-c4cccnc4)c3=O)c2)c1,512.9530000000002,4.483920000000003,2.0,6.0
CHEMBL5572787,active,7.958607314841775,Cc1cccc([C@@H](C)C(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)C3(C)C)c1,439.55600000000027,1.7914199999999996,2.0,4.0
CHEMBL5562962,active,7.431798275933005,Cc1cccc2[nH]c(C(=O)N3C[C@H]4[C@@H]([C@H]3C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)C4(C)C)cc12,450.5390000000003,1.7828199999999996,3.0,4.0
CHEMBL5557600,inactive,4.0,Cc1cccc2c(=O)n(-c3ccccc3)sc12,241.31500000000003,3.3606200000000026,0.0,3.0
CHEMBL5560730,inactive,4.0,Cc1cccc2c(=O)n(CCC(C)C)sc12,235.35199999999998,3.4175200000000023,0.0,3.0
CHEMBL227075,active,6.229147988357855,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,278.307,3.2910200000000023,0.0,3.0
CHEMBL5562905,active,7.698970004336019,Cc1cccc2cc(C(=O)N3C[C@H]4[C@@H]([C@H]3C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)C4(C)C)[nH]c12,450.53900000000027,1.7828199999999996,3.0,4.0
CHEMBL5405544,inactive,4.170696227168975,Cc1cccc2nc(CNC(=S)NCc3cccnc3)cn12,311.41400000000004,2.20202,2.0,4.0
CHEMBL4590273,active,7.6777807052660805,Cc1cccc2nc(CSC(=S)NCc3cccnc3)cn12,328.466,3.345620000000001,1.0,5.0
CHEMBL5439047,active,6.437707135543525,Cc1ccccc1-c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,284.271,2.0153200000000004,4.0,5.0
CHEMBL5268979,active,6.173925197299173,Cc1ccccc1C(=O)N(C)c1ccccc1,225.291,3.271620000000002,0.0,1.0
CHEMBL562121,inactive,4.628932137728263,Cc1ccccc1C(=O)NC(C)c1ccc2ccccc2c1,289.37800000000004,4.6392200000000035,1.0,1.0
CHEMBL5562231,active,7.0,Cc1ccccc1OCc1cc(Cl)cc(-c2cc(-c3c[nH]c(=O)[nH]c3=O)cn(-c3cccnc3)c2=O)c1,512.9530000000002,4.483920000000004,2.0,6.0
CHEMBL5207081,active,7.057495893831919,Cc1ccnc(SC(=O)c2cc3ccccc3[nH]2)n1,269.329,3.1988200000000004,1.0,4.0
CHEMBL5568575,inactive,4.7447274948966935,Cc1ccncc1N1C(=O)N[C@@H](CC2CCCCC2)C1=O,287.36300000000006,2.7852200000000007,1.0,3.0
CHEMBL5441723,inactive,4.378418704152062,Cc1ccoc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,404.4700000000002,5.106720000000004,2.0,6.0
CHEMBL5200289,inactive,4.376750709602099,Cc1ccsc1C(=O)N[C@H](C)c1cccc2ccccc12,295.40700000000004,4.700720000000003,1.0,2.0
CHEMBL5633225,active,6.154901959985743,Cc1cn(C(=O)NCCCNC(=O)c2cc3cc(F)ccc3n2CC(C)C)c(=O)[nH]c1=O,443.4790000000002,1.9726199999999998,3.0,6.0
CHEMBL5442018,inactive,4.002176919254275,Cc1cn(C)nc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,418.5010000000002,4.247220000000002,2.0,7.0
CHEMBL5208006,active,6.585026652029182,Cc1cnc(Cn2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)nc1,542.9090000000001,3.301020000000001,1.0,10.0
CHEMBL5195764,active,7.732828271596986,Cc1cncc(-n2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(C#N)c(F)cc3C)c2=O)c1,530.9510000000002,3.748820000000003,1.0,10.0
CHEMBL5187177,active,7.853871964321762,Cc1cncc(-n2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)c(F)c3)c2=O)c1,527.8940000000001,3.8469200000000026,1.0,9.0
CHEMBL5196584,active,8.045757490560675,Cc1cncc(-n2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)c1,527.8940000000001,3.8469200000000026,1.0,9.0
CHEMBL5566255,inactive,3.9030899869919438,Cc1cncc(CC(=O)N2CCC[C@H]2c2cccc(Cl)c2)c1,314.816,3.949620000000003,0.0,2.0
CHEMBL5573352,inactive,3.9030899869919438,Cc1cncc(CC(=O)N2CCc3cc(Cl)c(Cl)cc3C2)c1,335.23400000000004,3.824220000000003,0.0,2.0
CHEMBL5441792,inactive,4.002176919254275,Cc1cnn(-c2ccc(-c3cc4c(N[C@@H](c5ccc6c(c5)OCCO6)C(C)C)ncnc4[nH]3)cc2)c1,480.57200000000023,5.699420000000004,2.0,7.0
CHEMBL5441736,inactive,4.19802035708147,Cc1cnn(C)c1NC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,461.5260000000003,3.8325200000000015,3.0,8.0
CHEMBL5441997,inactive,4.002176919254275,Cc1coc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1,404.47000000000014,5.106720000000004,2.0,6.0
CHEMBL5561253,active,7.1487416512809245,Cc1csc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)N(C#N)Cc2ccc(Cl)cc2)C(C)(C)C)c1,580.1540000000001,4.9386000000000045,2.0,6.0
CHEMBL5441840,inactive,4.002176919254275,Cc1csc(NC(=O)CSC[C@@H](NC(=O)c2ncnc3[nH]ccc23)C(=O)O)n1,420.4760000000001,1.2777200000000004,4.0,8.0
CHEMBL5441830,inactive,4.49850255438586,Cc1n[nH]c(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,418.5010000000002,4.545240000000002,3.0,6.0
CHEMBL5441860,active,6.341035157335565,Cc1n[nH]c(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,464.59500000000025,4.493940000000003,3.0,6.0
CHEMBL5441885,inactive,4.002176919254275,Cc1n[nH]c(C)c1C(=O)N1CCC(c2ccn3ncc(C(=O)N4CCCCC4)c3c2)CC1,434.5440000000004,3.320140000000002,1.0,5.0
CHEMBL5442016,inactive,4.002176919254275,Cc1n[nH]nc1C(=O)N1CCC(c2ccn3ncc(C(=O)N4CCCCC4)c3c2)CC1,421.5050000000004,2.40672,1.0,6.0
CHEMBL5442066,inactive,4.002176919254275,Cc1nc(C(=O)N2CCC(c3ccn4ncc(C(=O)N5CCCCC5)c4c3)CC2)c(=O)[nH]c1C,462.5540000000004,2.68034,1.0,6.0
CHEMBL5441616,inactive,4.002176919254275,Cc1nc(C)c(CC(=O)Nc2cnc3[nH]ncc3c2)c(=O)[nH]1,298.30600000000004,0.8392399999999998,3.0,5.0
CHEMBL5394734,active,7.795880017344075,Cc1nc(C)c(COc2cc(Cl)cc(-n3cc(-c4ccc[nH]c4=O)c(=O)n(-c4cccnc4)c3=O)c2)s1,533.9970000000002,4.0444400000000025,1.0,9.0
CHEMBL5441933,inactive,4.002176919254275,Cc1nc(N)c(Cl)c(N[C@H](c2ccc3c(c2)S(=O)(=O)CCC3)C(C)C)n1,394.9280000000003,3.5497200000000024,2.0,6.0
CHEMBL5441805,inactive,4.002176919254275,Cc1nc(N[C@@H](c2ccc3c(c2)OCCO3)C(C)C)c2cc[nH]c2n1,338.411,3.846720000000002,2.0,5.0
CHEMBL5441970,inactive,4.6905401775387885,Cc1nc2c(C(=O)N[C@@H](CC(=O)O)c3ccc(Br)cc3)ccnc2[nH]1,403.236,2.9746200000000007,3.0,4.0
CHEMBL5564026,active,6.0,Cc1nc2cc(Br)c(Nc3nc(=O)n(Cc4ncn(C)n4)c(=O)n3Cc3cc(F)c(F)c(F)c3)cc2s1,593.3890000000002,3.4716200000000015,1.0,11.0
